id,hits_index_0,hits_index_1
204072,1.1209595444415056e-07,0.0
204073,1.69934449167045e-07,0.0
204074,1.979947022132861e-05,3.393732381468629e-05
204075,3.319949988573551e-06,0.0
204076,4.6810679287674354e-08,4.179667623219455e-09
204077,1.3508217559046623e-05,0.0
204078,8.805759252993838e-06,2.281029613107373e-06
204079,3.545619064927311e-05,4.638336507012973e-05
204080,3.860891356832235e-05,6.865825936694844e-06
204081,0.00024198057540679357,1.0101103075210693e-05
204082,4.154187799833819e-09,2.3836900570934976e-11
204083,6.825627992417907e-05,3.659557661057147e-05
204084,4.210411992770673e-05,4.77243385846153e-05
204085,6.79308764793578e-06,3.876854616683294e-06
204086,6.41270339887914e-08,9.853894100035085e-09
204087,3.439070104925273e-07,7.996108267714046e-09
204088,5.237166574328272e-08,6.739914161329322e-09
204089,0.0004036677832688317,5.200015655864684e-05
204090,6.220179018278355e-08,2.216961182038177e-08
204091,1.678464232010602e-05,4.534534341720809e-05
204092,2.2361250511004084e-07,3.217697300921055e-09
204093,3.351622117972285e-05,0.0
204094,9.597365164846255e-06,0.0
204096,2.9946081753048067e-06,4.0354709110433e-07
204097,5.157725337014099e-07,3.1158215368285787e-09
204099,4.2262689812115593e-07,1.6977092481119354e-05
204100,4.1932671017846917e-07,1.0635573147469755e-07
204101,6.329265830511745e-05,0.0
204102,3.9704911393689804e-05,2.6788075989551287e-06
204103,9.97512682370569e-05,9.792470037944023e-06
204104,1.7612401995808125e-08,0.0
204105,5.641889491936376e-07,3.260502694907513e-08
204106,1.3208298821450356e-07,0.0
204107,6.835057410950044e-06,9.42385144605629e-06
204108,9.011625987564329e-05,1.9583800501037937e-06
204109,3.410121002888791e-05,1.9194977131625266e-06
204110,2.4370661327833233e-06,1.9648554927217803e-05
204111,5.000334789198967e-07,0.0
204112,0.0003004209223279402,3.423151392598206e-05
204113,0.00024215844620884117,1.212834491751052e-05
204114,1.6349406178392211e-07,2.1673263828156245e-08
204115,1.4783970034961424e-05,0.0
204116,4.467801999433285e-11,4.887254232437444e-14
204117,2.1227966449714604e-05,1.4037545500873992e-05
204118,4.378061686098909e-09,0.0
204119,6.737118676150346e-06,8.958112652245469e-07
204120,3.5785539864311753e-05,1.3603907980101142e-05
204121,9.019147323203642e-07,1.1018719968027377e-05
204122,0.00010987025064824001,5.39765337607668e-06
204123,9.201119098980909e-05,3.2102065157140225e-08
204124,2.608301868383746e-06,1.969816908166389e-05
204125,1.349499393172207e-06,4.244139982429728e-08
204127,7.287554432476057e-05,0.0
204128,2.2244781922818076e-06,0.0
204129,3.2023746639479338e-06,3.6051593052125364e-05
204130,3.046204156365363e-12,0.0
204131,0.0,1.344546827087379e-06
204132,9.719940275088257e-08,1.170615878215078e-06
204133,8.606796657940076e-09,3.767481088914792e-09
204135,0.0,3.767481088914792e-09
204136,3.598234905438469e-05,1.5630457923700746e-06
204137,2.559383323148473e-05,2.7779991991589827e-06
204138,6.2782101632831114e-06,1.030518118548544e-06
204139,2.759082662644647e-08,0.0
204140,2.1158053120286554e-05,4.226254210540133e-05
204141,4.479662934029526e-06,2.9384693188687176e-06
204142,6.179034795670518e-07,0.0
204143,3.382594727793149e-05,6.856279857589443e-05
204144,6.920729089670976e-05,9.419488500327199e-05
204145,1.451597751199721e-05,2.8310866125003747e-05
204146,0.00014380972736908947,0.00029617842399038183
204147,0.0003528271817255604,0.00014311629680968855
204148,1.8142522247490147e-05,1.4893101541107299e-05
204149,5.777417288415413e-06,2.4877975109857488e-06
204150,2.4357171505792947e-06,5.033663810828628e-05
204151,1.6345713752686905e-07,1.0314233897754061e-08
204152,1.6683506405142872e-05,3.741259377472905e-07
204153,1.3652221654441645e-05,2.490715927338714e-06
204154,4.6244865858954895e-06,9.599790424830027e-07
204155,1.0605143506829869e-05,4.122253204144997e-06
204156,1.7533204810626255e-06,3.42668958265281e-05
204157,3.535735223193634e-05,9.726348643450552e-07
204158,2.8897570397426335e-05,9.647390225836027e-05
204159,2.694318455987504e-06,0.0
204160,0.0001581769371021016,3.464893131040434e-05
204161,1.398293445558887e-06,7.395005702302764e-06
204162,7.3951885142841325e-06,1.4384422903098368e-06
204163,6.53356680325394e-05,3.5880848018692238e-06
204164,6.951619374539839e-06,7.228166911840748e-06
204165,2.5976040928212317e-05,0.0
204166,3.13369630172866e-07,6.055125352273909e-06
204167,2.8137499504823187e-05,1.7575998929871523e-05
204168,1.557252780277621e-05,0.0001574631948288345
204169,7.594794422444081e-06,6.043585267636137e-06
204170,8.195502007337346e-07,6.408198267297605e-08
204171,1.254032090453529e-07,6.800814270634128e-07
204172,1.064113878362456e-05,1.1394195572145735e-06
204173,1.5078296207746138e-06,0.0
204174,5.422133197577259e-05,0.000110897000966916
204175,1.8804912661292638e-07,9.852094885815344e-08
204176,1.235270090678917e-12,3.0569706311331937e-12
204177,6.785857533538193e-226,0.0
204178,3.4494545031495695e-06,0.0
204179,3.502278605280139e-05,1.4833481427466417e-06
204180,0.0001604558916450952,0.0
204181,7.406008076944857e-08,5.953276457387562e-08
204182,0.0002398472449556381,1.5404629066888113e-08
204183,0.0002927295276312167,3.5294187465717914e-05
204184,1.0592027303077645e-10,3.3306582801986287e-12
204185,2.400347757917039e-05,8.583604021501867e-06
204186,3.543667560298073e-05,2.8993314190363916e-06
204187,3.2377629014408626e-06,4.350992684171281e-05
204188,7.83393653845155e-08,3.12458183188362e-07
204189,5.490113286928185e-05,9.94813027874203e-05
204190,4.344452982399941e-05,6.0342242030984954e-05
204191,3.4452686677128836e-05,5.315218449828792e-06
204192,2.163786554429602e-05,3.8791603096720605e-06
204193,0.00024110535919325265,0.0
204194,1.1885940612694252e-08,0.0
204195,4.107725757853285e-05,9.565803499220239e-06
204196,0.0003030909786434119,0.00011683104055583314
204197,5.019414144307364e-05,1.6259502633646684e-07
204198,0.00027560887206394525,4.543602126472465e-06
204199,2.643689228168649e-06,7.736932419928851e-07
204200,0.0002548725273773827,8.860769260902825e-05
204201,0.00018601109649647412,3.871254901473872e-07
204202,4.82130406490974e-07,3.9932389212211484e-08
204203,4.969106076702086e-05,4.252781028336839e-05
204204,2.004016381068513e-05,4.0446747461633094e-05
204205,2.2945896296359988e-05,4.351670814991433e-07
204206,5.959755342744474e-05,7.56852964439233e-07
204207,3.986995769666677e-05,1.6159384869629315e-06
204208,1.7093153715489157e-07,0.0
204209,1.597218389210146e-05,1.7168480279304043e-06
204210,5.648898024921914e-07,1.317902783863996e-05
204211,1.9633425848641408e-09,1.7704688955615948e-09
204212,9.213041999458432e-05,3.9926873517685895e-06
204213,1.2699139966422056e-06,1.0837732260387778e-05
204214,1.553109866625312e-07,2.403179957146381e-06
204215,6.652092840776888e-07,1.3673591112628063e-08
204216,1.4094639493449778e-07,1.449437041982944e-08
204218,0.00028738202699272504,9.059090756128861e-05
204219,3.7647987632387636e-06,9.764147723550354e-07
204220,4.9312617836722816e-08,6.00107166654459e-08
204221,3.269470127582126e-05,2.07601685956455e-05
204222,1.6980177868478391e-06,1.3495295946591542e-05
204223,2.176786200714793e-06,1.0155173904486022e-06
204224,3.933324937872044e-09,2.3500903302595137e-08
204225,1.3592672098764468e-05,3.0114899941808917e-06
204226,6.616396986352297e-05,0.00027648160125756676
204227,1.9463251553837093e-05,9.91918512516833e-06
204228,4.846659459938035e-05,3.718015289451036e-06
204229,9.832718030557456e-07,0.0
204231,6.179594022950084e-06,0.0
204232,1.691397491673314e-08,1.2144790284662336e-08
204233,8.318487570474235e-06,3.924177966887434e-06
204234,6.629008530856742e-05,8.312779815520815e-05
204235,1.428254954544666e-05,2.4058843200477498e-06
204237,2.3695994499743465e-11,7.436716479746745e-10
204238,4.385793428108661e-07,0.0
204239,5.685342541402765e-06,3.5018583231331587e-06
204240,0.00016233098390411215,3.664523844430346e-05
204241,4.797377026775773e-08,0.0
204242,1.3255889283020599e-05,8.333835309842058e-07
204243,3.4642768618354264e-05,9.167224088374756e-07
204244,6.26160168621409e-07,1.0004720213035963e-07
204245,1.8655007756921959e-06,1.9249525014320806e-07
204246,1.1785965002520397e-07,3.4498911366051177e-07
204247,1.0591783855700362e-05,3.6489780086745956e-06
204248,2.3349783449040343e-05,6.138339522539564e-08
204249,1.8015471114126083e-05,4.210072715819981e-05
204250,0.00013527969526907992,0.0
204251,8.553670104479081e-05,1.809376947221935e-06
204252,3.935722545089071e-06,2.4679950631675912e-05
204253,0.00026357511968724617,3.956708017916956e-06
204254,1.6248863448356713e-05,2.6894998861241102e-05
204255,3.1962262304142865e-198,0.0
204256,6.189866653719513e-05,1.8323220749125357e-05
204257,0.00032097259447049056,2.0200652541720043e-05
204258,1.647962489967999e-08,0.0
204259,1.584838220416319e-10,0.0
204260,7.942266283266302e-06,8.993669423452164e-06
204261,2.8488234400678797e-05,7.975462271615495e-05
205001,0.00022738630766996884,3.233969673375607e-06
205002,8.495307370170606e-05,1.9961994765074754e-07
205003,9.295039591354729e-06,4.575900663662176e-05
205004,3.2204019783925614e-07,1.6299693139460668e-08
205005,7.981768572461408e-09,6.380521534269767e-09
205006,2.4880387318847844e-05,5.5617603801363874e-05
205007,1.946553384165677e-05,3.7552097732376324e-06
205008,6.0257650515107306e-05,6.129188217571291e-05
205009,2.3278568476320714e-05,3.628473805863789e-06
205010,7.083337134986865e-05,1.201504341089042e-05
205011,4.585943342941986e-07,8.367781175390563e-06
205012,1.5233705489804862e-05,7.55047699840252e-06
205013,1.4311641480182708e-07,1.6576342565009597e-07
205014,1.4933962863489096e-05,2.5281090111453377e-07
205015,0.0002879068666767944,0.00010757469679263893
205016,0.00012284887164505914,8.862961765791896e-07
205017,8.978165601112945e-07,7.989193880545861e-07
205018,1.730688736922352e-08,3.50608741926141e-08
205019,3.3733344460212934e-05,4.90014880881391e-06
205020,7.142114298743228e-05,8.858192099807781e-05
205021,8.656522069809991e-08,2.1946972078837913e-10
205022,3.0462438986405484e-11,2.9898942089752218e-12
205023,1.8644352014857713e-07,0.0
205024,2.3510287076267052e-05,5.53199500624764e-06
205025,3.272390297246864e-05,1.422332355475532e-05
205026,3.107309764484774e-06,1.8771051120606966e-08
205027,1.3021646903225345e-06,6.283284992670668e-07
205028,6.275958804777864e-07,1.835155818635685e-08
205029,9.631467846587575e-07,0.0
205030,3.08425292519896e-07,0.0
205031,7.666107984615238e-06,2.972940979026178e-07
205032,1.8575208353174713e-07,7.996108267714046e-09
205033,2.6100475176622883e-05,0.00039032477682015914
205034,7.331006725159309e-05,2.288499094950528e-06
205035,1.871613851417152e-12,0.0
205036,5.731914193114715e-08,1.99742033260488e-08
205037,0.00033040414880201006,3.6322570312279995e-05
205038,4.5234378272269675e-09,2.925041846754452e-08
205039,1.2557467892962534e-05,4.262500072831161e-07
205040,0.0,4.336595123650967e-06
205041,3.8358622767957525e-05,3.94888071889678e-06
205042,9.586105346978189e-07,0.0
205043,2.7084935258995927e-05,5.681680507316527e-05
205044,1.2708391250047483e-05,8.011129699328554e-07
205045,6.81336075724116e-09,3.4532695461518443e-10
205046,0.0,2.519292749945782e-06
205047,1.635781467766867e-05,1.2719062435552936e-06
205048,0.00010878034404501168,0.00034725462889179445
205050,1.484826414870142e-05,3.8953993964453826e-05
205051,0.0002619157363399008,7.715689540279078e-05
205052,0.0002696082570511155,5.9887072568943114e-05
205053,1.0392063550631974e-05,0.0
205054,3.79951470971399e-05,0.0
205055,4.120196860319829e-06,1.7040468162596587e-05
205056,2.503814205312018e-05,8.135516345141446e-07
205057,1.5359700030682386e-07,6.209218209447195e-08
205058,5.930268862318152e-06,1.4165935095491882e-06
205059,6.785857533538193e-226,0.0
205060,0.0004607224425803977,0.0
205061,0.0002805556269632413,2.5332660815624677e-05
205062,5.238845971013864e-07,4.022969531819957e-09
205063,9.636119681989684e-07,4.025319144997076e-09
205064,0.0002564852487510142,8.106360425249337e-06
205065,4.898919010661935e-07,7.2886855748341e-08
205066,0.0002655694319485226,0.0003309877504288121
205067,0.00033769449764125154,0.00010778335476027546
205068,2.154170031155162e-05,3.881582404467226e-06
205069,5.831244738247115e-06,6.521945373783167e-06
205070,2.1955671495891117e-05,3.770473295282919e-05
205071,6.5082370368607585e-09,0.0
205072,2.0691220602885238e-06,9.360078242387737e-07
205073,7.610082527865885e-05,0.0
205074,6.072302310692871e-05,2.863996145840702e-05
205075,0.00037633530834307237,2.5573123309554395e-05
205076,3.549252979122396e-07,8.124338785324846e-08
205077,0.0002450474903792922,1.051597116587613e-06
205078,7.883010522686292e-05,7.631835076895607e-06
205079,3.36181380783108e-06,5.167975235546996e-06
205080,8.181009668928754e-05,3.720053067786598e-05
205081,5.802687159249632e-08,6.858036159408238e-07
205082,0.0002683366762355909,9.184577239206384e-06
205083,4.738136471900751e-05,1.4283608000431189e-05
205084,3.347052499752302e-05,4.8982059760198e-06
205085,1.1958697721211786e-05,3.63337687062661e-05
205087,3.0146539878422738e-05,0.0
205088,9.273570122911887e-07,6.00107166654459e-08
205089,6.231189703192394e-05,0.0003951666331161332
205090,0.0002950850754455749,3.081514559278916e-05
205091,5.117877110370467e-07,2.5324099030664605e-07
205092,0.00018905633000756378,1.8614822999022622e-05
205093,6.440852069980148e-05,7.282999095881156e-07
205094,1.1843583451325155e-05,9.751690682487207e-07
205095,1.2999214704833597e-08,0.0
205096,1.5831896192864004e-05,8.323550955509416e-07
205097,5.535129194662342e-06,8.536881651882807e-06
205098,1.3889585704268021e-05,3.277657153713837e-05
205099,2.6961362649171037e-05,3.861930356421992e-05
205100,0.0004234192676156665,7.584103931076197e-05
205101,0.00011391678353363745,0.00010797304785988353
205102,5.373410843983382e-11,0.0
205103,0.00010284542032265516,2.190903441743357e-05
205104,0.0002663294160998644,9.885814395165305e-06
205106,0.00031704633655587185,0.0001208820937167317
205107,5.087573406354559e-06,3.8792443244895735e-06
205108,2.7794439828882484e-05,7.795758539854825e-06
205109,6.983218649650124e-05,4.7510908368263716e-05
205110,2.398635274054275e-05,6.704357177279159e-06
205111,4.242880001373994e-07,4.454518822695096e-06
205112,9.039595782470443e-10,0.0
205113,2.257788805347832e-07,1.8043031620754213e-09
205114,6.979488975244867e-09,3.4216213883107926e-11
205115,0.00012961529979584461,3.7568307083303706e-06
205116,3.1295520598461475e-07,1.9483747118406573e-08
205117,1.0879650041224326e-09,5.202657111053159e-15
205119,8.637507435441709e-06,4.1002018897301595e-05
205120,0.0,2.0230391388214764e-206
205121,1.0390461338489871e-05,5.480147513770059e-05
205122,8.347644353036765e-08,0.0
205123,4.044102589922345e-05,7.163597867377317e-06
205124,3.610386913981038e-05,0.0
205125,5.670979996860893e-08,5.142233792707907e-10
205126,4.484447046707859e-09,0.0
205127,1.5890909134987715e-06,0.0
205128,1.1662965648143963e-06,3.498107518050576e-07
205129,0.0002493780718045709,3.388542690881274e-05
205131,0.00033695801582694966,8.874391106736059e-05
205132,9.295266162569293e-06,2.434889183390841e-05
205133,9.394022726365429e-08,5.6531333189460125e-09
205134,7.980416097980877e-05,0.00012951133389181926
205135,2.9870473506585723e-06,3.732673097263925e-07
205136,1.9479048992961287e-05,4.189451264485402e-05
205137,3.7109140792783184e-07,2.718360231831735e-07
205138,5.567857625675881e-05,0.0
205139,2.2102377048320635e-05,3.7237258629358643e-06
205140,2.7383414716983946e-06,1.989098528265328e-05
205141,0.000257131076091382,0.0
205142,8.560356786610864e-05,2.9047657010643862e-05
205143,7.863039511637937e-07,7.710923768164967e-07
205144,1.497601569113847e-05,1.7919313658039245e-05
205145,1.5676011471988414e-07,0.0
205146,2.122452293522528e-05,2.44072719102817e-05
205147,3.539157813997093e-05,2.5711740189680522e-05
205148,2.1804602495777733e-06,1.6647013120145196e-06
205149,2.0962473313991238e-05,5.892994255984751e-06
205150,2.1759226849285494e-05,7.186971946837939e-06
205151,5.526790263070042e-05,1.9117700751372822e-05
205152,3.8246762756786746e-21,5.203448187503301e-15
205153,2.0764846439136687e-05,2.13574961664904e-06
205154,1.2272074415772825e-05,1.5646965897575873e-05
205155,0.0001278925577157042,2.39497166565738e-05
205156,4.824929581353537e-07,0.0
205157,1.5046076043260354e-09,2.3390938748457416e-09
205158,3.3442807299362696e-10,0.0
205159,3.6741026671442607e-08,2.944469439531109e-07
205160,0.0003457451568332112,4.669204181030143e-06
205161,5.49915421262888e-06,6.876823088434523e-06
205162,5.743675477348518e-05,4.819945675574087e-06
205163,2.2749105811591106e-05,7.584946707264147e-07
205164,0.00027451541267175226,1.9683535708118478e-05
205165,5.2888864628886885e-05,4.046203512690674e-06
205166,9.764067066221188e-06,3.5663533107194385e-06
205167,1.4885043723951006e-08,1.3550844091723097e-08
205168,6.775238978018812e-08,0.0
205169,1.1023463419410156e-09,1.4037653947734072e-223
205170,7.800158987874183e-06,6.410205237086182e-07
205171,0.00021165596778388612,3.16719189868052e-06
205172,4.836004918995358e-06,1.1253652421561582e-05
205173,2.3289040135161025e-08,0.0
205174,6.113906178334949e-05,0.00012244007221283112
205175,4.3093856686193824e-07,3.123406532465474e-08
205176,2.7817878702314874e-06,0.0
205177,0.000303159655890491,4.895847931842682e-05
205178,3.179725737120762e-08,1.2180125922092794e-12
205179,2.3921835049004537e-05,3.585315370103071e-05
205180,0.000138562372013824,3.3643218851899185e-05
205181,6.796216369077862e-10,0.0
205182,1.2189353445290354e-06,9.740615735442145e-08
205183,2.5984519462204866e-05,0.00017607492922518792
205184,6.304163029213527e-05,1.763185147890435e-05
205185,7.047151041254937e-05,0.00011454571462799958
205186,3.212873811320653e-05,0.0
205187,7.658761849261635e-05,7.748440737151302e-05
205188,0.00014295484764738914,1.893102412686759e-05
205189,7.503528489671937e-06,0.0
205190,1.976987216962436e-05,1.6905271384253257e-06
205191,1.492710993722671e-06,3.1234278613831835e-06
205192,9.01103954076077e-06,3.5834441043490205e-07
205193,2.5283732152565495e-06,5.878586795230586e-06
205194,7.156673459810162e-06,3.216408533306675e-06
205195,1.9084369992906812e-06,2.8211445352622714e-07
205198,2.7811243272931332e-05,3.619963636520328e-05
205199,3.380150323662538e-08,5.230662310617241e-09
205200,0.00022456375028210389,0.00011859532701792904
205201,0.0003153837672492804,0.0
205202,3.7370841597364216e-05,0.0
205203,2.186093088162794e-05,1.3735634947131558e-06
205204,0.00018379222138090306,0.00011888681564766842
205205,1.0883863949356267e-06,7.14235183577385e-07
205206,3.592335403813424e-07,0.0
205208,1.860937042056667e-05,0.0
205209,4.12356358240805e-05,5.858677331135261e-05
205210,3.6981417724510924e-05,7.0922021336885425e-06
205211,1.8409453291202425e-05,3.703280219247686e-05
205213,7.195807135746814e-05,9.476630795850988e-05
205214,2.715928434131031e-05,1.3324260383415325e-06
205215,3.3751001937836255e-08,3.2617366222008903e-07
205216,1.9894963557412884e-05,4.7879651271998855e-05
205217,2.101841702554362e-06,1.6881299763949705e-06
205218,3.281757602409145e-05,5.12803780042094e-05
205219,0.0002216930654781437,0.0
205220,2.7236210198553518e-05,8.876016571241356e-06
205221,0.00028538691806923657,2.5193188636914097e-05
205222,2.7137923752269808e-05,3.7237258629358643e-06
205223,1.418356806838078e-07,1.4037653947734072e-223
205224,0.0,0.0
205226,3.548496440873271e-10,0.0
205227,0.0002644045495255472,5.4596550904508424e-05
205228,0.0001185211604160664,0.0
205229,6.834739444985681e-08,0.0
205230,8.621198873677207e-05,7.665667264826003e-06
205231,2.7254391688070365e-05,0.0
205232,1.3424195903914078e-08,1.4037653947734072e-223
205233,6.734903832647858e-06,8.606789438528525e-06
205234,1.1876076424093817e-05,7.718990475120761e-06
205235,2.441141532957338e-05,0.0
205236,0.00027317660730449074,5.3186645169987905e-05
205237,7.348458549454054e-07,0.0
205238,5.128604678171843e-08,0.0
205239,9.724318405727728e-11,0.0
205240,1.001458718240729e-07,1.9369944706246775e-07
205242,2.9661034279620896e-05,1.5447667248724617e-06
205243,8.163221888973833e-10,6.306728821754239e-10
205244,0.000260624224973805,0.00015092752341982482
205245,3.181661423615628e-06,1.1550880401012747e-07
205246,8.786485489746666e-06,3.5432133394444595e-05
205247,2.941622890961623e-05,5.697070000659187e-06
205248,1.125260563213081e-05,0.0
205249,2.7290932709274048e-11,6.575850943516458e-10
205250,7.785940828468906e-08,0.0
205251,0.0003439377200735051,2.3325367543363963e-05
205252,1.6750018764589418e-08,0.0
205253,7.308783185288953e-06,4.819309788776958e-06
205254,6.987487238583136e-05,1.5079711571505243e-05
205255,2.240760045465857e-05,0.0
205256,2.4330510224022116e-08,9.357093901267363e-10
205257,7.163363483969419e-07,0.0
205258,8.21120954614419e-05,0.00013161208182232856
205259,2.7046031794129763e-05,1.2204017376137574e-05
205261,1.0901882732190572e-06,0.0
205263,8.58368248834041e-202,1.097427399236056e-199
205264,5.869435000664346e-07,0.0
205265,8.291151385424245e-05,3.3472487514852176e-06
205266,0.0002327252815995429,5.258710777408696e-05
205267,1.3403276621675898e-06,0.0
205268,1.3554325206180926e-07,2.5777749623280254e-09
205269,3.646105723219634e-05,8.75317493998507e-06
205270,5.711771106012296e-05,7.939241952230387e-05
205271,1.6007812471189086e-06,8.517468671947381e-07
205272,1.1431320592622785e-06,8.823293659564518e-09
205273,5.763514219442326e-07,2.9548674104339554e-08
205274,5.897539817017434e-06,7.237331948893695e-08
205275,7.202057832348884e-06,1.9755241548684207e-06
205276,1.399594301820131e-05,0.0
205277,1.849780512765938e-05,1.5036677060852461e-05
205278,1.2657979840620902e-05,4.366933741296648e-06
205279,7.171891802665778e-05,0.00020099524656351977
205280,0.00028294527873522365,0.00010041797929213901
205281,5.3243905611215215e-05,3.5524922680221188e-06
205282,2.7812347101258882e-06,0.0
205283,2.945858711257095e-05,8.329356801608962e-06
205284,5.3410280891422764e-08,0.0
205285,6.346618447928774e-06,1.4697120787338573e-06
205286,2.0460019088340006e-05,3.9359761443467407e-07
205287,4.9782880257194235e-06,1.242162991284819e-07
205288,1.5249622064380137e-05,7.731807675671773e-05
205289,7.996998637346286e-09,0.0
205290,4.767735076301718e-05,4.067597500909809e-05
205291,5.932976143159696e-05,5.1602514916365946e-05
205292,2.5736184027548817e-05,1.1162825389380729e-06
205293,8.178784449855986e-06,4.94073851609688e-07
205294,1.3913843076485274e-05,1.4342258453733353e-06
205295,1.504706767203527e-05,3.990788222415592e-06
205296,4.5321150461621835e-05,4.113498623392406e-05
205297,2.774387370566049e-05,5.455096939545644e-05
205298,1.2055640587713996e-05,1.3617956231466387e-05
205299,0.0001262925658175142,3.0733049450272003e-06
205300,3.256738752977228e-05,9.99059481460342e-06
205301,0.00030553885740399074,1.8330824104549388e-05
205302,7.375911810662914e-05,2.9903040408965977e-05
205303,8.76349584517022e-05,4.770335336891157e-05
205304,7.319376842913006e-08,5.694229958832293e-09
205305,0.00010638366858030761,2.929006301480694e-07
205306,0.0003418721223690825,1.8063652007486036e-06
205307,1.0430768794458938e-07,8.656674963957062e-07
205308,3.0896328605875235e-05,7.2008930909380035e-06
205309,2.343762961501559e-06,6.262320420177458e-07
205310,2.7192163084068236e-06,6.713473284159562e-07
205311,0.0002981707524690919,0.00017044500756899643
205312,5.187364069636548e-11,4.9124962655393946e-08
205314,4.9602833456689105e-05,0.00012039777324252899
205315,4.148092002107638e-05,1.2616592562858e-05
205316,1.7413430079664482e-05,7.162371144849761e-05
205317,6.602481045007802e-05,1.8523151905554284e-06
205318,5.0162920831274995e-06,9.312252083161945e-06
205319,3.329581749942724e-06,7.59884050410121e-06
205320,5.023823157820316e-05,3.551739807152266e-06
205321,0.0001649014797921273,8.330488326233271e-05
205322,1.6080674140289075e-07,4.069807995240238e-09
206001,6.94571022606471e-05,1.0203650555551754e-05
206002,0.00012442673313822707,8.05535320342566e-07
206003,1.2517035155543789e-05,1.399132888121408e-06
206004,8.16274527516455e-08,1.9799003918679496e-07
206005,0.0002902811466916761,0.00012401114141565335
206006,3.42482828972268e-05,1.109229745663909e-06
206007,3.447266137006286e-05,3.843107985189716e-07
206008,0.0,7.172416808356909e-13
206009,3.941919610789461e-05,1.3273596442401722e-05
206010,0.00010160457756237572,5.5367184781220646e-05
206011,4.759557367700679e-05,2.3539854610131247e-06
206012,1.8126797103891528e-05,1.8155796392696146e-06
206013,5.518429635070959e-06,3.313729481273494e-06
206014,1.3944993375911608e-05,2.4821613328971354e-06
206015,2.67153371128562e-10,0.0
206016,1.383901085267622e-05,2.1711923497419955e-06
206017,2.6537298965123433e-05,6.701766852372162e-05
206018,2.041048113353873e-05,2.2978384642717896e-06
206019,3.376427812203722e-06,0.0
206020,0.00028648627531022814,2.1933672196023593e-05
206021,5.145556868235686e-183,0.0
206022,4.118630215363786e-09,0.0
206023,1.4990506619521132e-05,0.0
206024,2.1060734622233902e-05,2.4184614321195033e-06
206025,7.904735801884788e-06,0.0
206026,5.101466649172312e-07,8.19475342852811e-06
206027,3.529943866496824e-07,0.0
206028,2.087633716875032e-11,6.135148159173783e-07
206029,8.197063132894653e-05,1.8490393336457983e-05
206031,9.314709617797768e-06,5.004004323920651e-07
206032,5.285879375072591e-05,2.0677330020806133e-05
206033,0.0003037588583058865,0.0001373948083256225
206034,2.7068045483827606e-09,2.1454131081702414e-12
206035,1.3980975079399368e-05,1.2990794595431532e-06
206036,7.059151628740958e-09,0.0
206037,2.6640369460474368e-08,0.0
206038,9.195111438728515e-05,6.492014805310158e-05
206039,5.896639076059309e-08,0.0
206040,6.785857533538193e-226,0.0
206041,7.73614893429264e-06,4.151791470611675e-06
206042,2.30088908458988e-05,7.914845705199835e-07
206043,1.1683352876923303e-05,0.0
206044,1.7773118222960732e-05,8.829041684981704e-07
206045,0.0003389709569917903,0.00011898548538775256
206046,2.188659799286425e-05,5.378717011050728e-07
206047,2.3296134134882398e-07,2.7296392055540163e-07
206048,1.9558902694036402e-208,0.0
206049,6.821273457571772e-06,1.0292050143389989e-05
206050,3.885266326840638e-05,4.643815041275173e-06
206051,9.29507760846986e-05,4.613092884707531e-06
206052,3.185081993990357e-05,5.904231841714938e-06
206053,2.2435390722888044e-08,1.5832945088208412e-08
206054,2.0580006801675738e-05,1.647843603462224e-06
206055,1.0232793278780754e-07,0.0
206056,2.7234080240055383e-10,0.0
206057,0.0002467945112612041,3.854758792922363e-05
206058,2.1896189464703256e-05,2.879936400504663e-07
206059,5.583572783124025e-05,0.00016654810957527467
206060,8.534706692668251e-06,0.0
206061,6.785857533538193e-226,0.0
206062,0.0001656190666532939,3.715337074250788e-05
206063,0.00047928621497988734,5.7490663900008265e-05
206064,1.0252709270184082e-05,1.2400238694762335e-06
206065,0.0001796529016559315,0.00012510701550846762
206066,1.4127166461519426e-05,3.2409109642754396e-06
206067,3.549909127577306e-183,0.0
206068,0.00015880732518943797,2.3264104850853355e-05
206069,9.038220943882661e-06,0.0
206070,0.00018683974080001224,4.375687365094183e-05
206071,0.0003118036184683146,8.07279042171394e-06
206072,5.1903216713167e-05,5.960614945674212e-07
206073,2.79800475092813e-05,0.0001945551774223639
206074,3.4968671681576134e-07,0.0
206075,5.5318859838542036e-05,5.856358883893144e-06
206076,4.861860209153402e-08,0.0
206077,3.378567627258307e-05,3.825181758239864e-07
206078,6.693773206157123e-06,2.750505444030681e-09
206079,2.1231222604449075e-05,0.00023702267949792473
206080,0.00017470971220780843,1.8546693221159743e-07
206081,0.00034908296645183335,0.0
206082,1.3471080135313694e-07,8.736080027502291e-10
206083,5.707894092283492e-07,0.0
206084,0.0002082447929755996,2.23863855062186e-06
206085,9.048065650098526e-06,0.0
206086,3.208993145311078e-07,3.3383715021359536e-07
206087,2.3903248148706022e-05,1.2389189993999574e-05
206088,1.484171226052653e-07,3.198458995599661e-08
206089,3.1342700016289915e-05,6.414094136230279e-06
206090,6.269979537122059e-05,5.0989671533934934e-05
206091,1.5521845426581355e-05,6.453970567677907e-07
206092,3.941722903157295e-05,0.0
206093,1.631659733869535e-08,0.0
206094,0.0002567276777303498,1.956966824063152e-05
